country,driving,walking,transit,date,baseflag,mean_mobility,weekday,weekno,cutoff_mean_mobility
Norway,114.54,97.13,107.06,19/01/2020,,106.24333333,1,3,72.195333333
Norway,98.58,100.05,106.9,20/01/2020,,101.84333333,2,3,72.195333333
Norway,98.9,105.47,106.04,21/01/2020,,103.47,3,3,72.195333333
Norway,102.31,111.33,108.67,22/01/2020,,107.43666667,4,3,72.195333333
Norway,105.37,111.55,108.15,23/01/2020,,108.35666667,5,3,72.195333333
Norway,120.93,128.31,115.52,24/01/2020,,121.58666667,6,3,72.195333333
Norway,113.67,149.82,125.04,25/01/2020,,129.51,7,3,72.195333333
Norway,114.26,93.42,112.65,26/01/2020,,106.77666667,1,4,72.195333333
Norway,98.53,93.52,106.31,27/01/2020,,99.453333333,2,4,72.195333333
Norway,99.58,100.93,106.06,28/01/2020,,102.19,3,4,72.195333333
Norway,101.29,102.08,103.15,29/01/2020,,102.17333333,4,4,72.195333333
Norway,103.96,105.39,101.91,30/01/2020,,103.75333333,5,4,72.195333333
Norway,121.18,125.36,117.04,31/01/2020,,121.19333333,6,4,72.195333333
Norway,114.8,146.09,129.4,01/02/2020,,130.09666667,7,4,72.195333333
Norway,121.29,98.38,115.77,02/02/2020,,111.81333333,1,5,72.195333333
Norway,99.55,98.95,101.54,03/02/2020,,100.01333333,2,5,72.195333333
Norway,97.63,101.5,107.47,04/02/2020,,102.2,3,5,72.195333333
Norway,102.9,105.74,112.5,05/02/2020,,107.04666667,4,5,72.195333333
Norway,105.99,114.21,115.49,06/02/2020,,111.89666667,5,5,72.195333333
Norway,126.73,134.48,121.35,07/02/2020,,127.52,6,5,72.195333333
Norway,123.15,147.11,129,08/02/2020,,133.08666667,7,5,72.195333333
Norway,126.38,84.24,114.92,09/02/2020,,108.51333333,1,6,72.195333333
Norway,104.17,104.17,109.8,10/02/2020,,106.04666667,2,6,72.195333333
Norway,105.06,110.3,110.88,11/02/2020,,108.74666667,3,6,72.195333333
Norway,109.65,112.89,110.94,12/02/2020,,111.16,4,6,72.195333333
Norway,113.14,117,111.25,13/02/2020,,113.79666667,5,6,72.195333333
Norway,139.76,135.62,119.14,14/02/2020,,131.50666667,6,6,72.195333333
Norway,128.46,151,121.68,15/02/2020,,133.71333333,7,6,72.195333333
Norway,120.93,87.75,111.92,16/02/2020,,106.86666667,1,7,72.195333333
Norway,113.44,106.78,115.37,17/02/2020,,111.86333333,2,7,72.195333333
Norway,111.35,108.68,112.58,18/02/2020,,110.87,3,7,72.195333333
Norway,119.43,112.33,111.39,19/02/2020,,114.38333333,4,7,72.195333333
Norway,122.75,104.2,119.95,20/02/2020,,115.63333333,5,7,72.195333333
Norway,131.05,129.65,119.96,21/02/2020,,126.88666667,6,7,72.195333333
Norway,123.29,142.7,123,22/02/2020,,129.66333333,7,7,72.195333333
Norway,139.77,95.05,114.14,23/02/2020,,116.32,1,8,72.195333333
Norway,105.9,99.84,105.86,24/02/2020,,103.86666667,2,8,72.195333333
Norway,105.34,104.47,103.2,25/02/2020,,104.33666667,3,8,72.195333333
Norway,110.26,106.49,107.58,26/02/2020,,108.11,4,8,72.195333333
Norway,108.6,107.21,106.18,27/02/2020,,107.33,5,8,72.195333333
Norway,122.45,127.08,114.45,28/02/2020,,121.32666667,6,8,72.195333333
Norway,116.55,134.15,119.83,29/02/2020,,123.51,7,8,72.195333333
Norway,116.36,84.6,109.7,01/03/2020,,103.55333333,1,9,72.195333333
Norway,100.98,97.44,101.61,02/03/2020,,100.01,2,9,72.195333333
Norway,102.48,99.59,100.95,03/03/2020,,101.00666667,3,9,72.195333333
Norway,106.28,103.92,107.91,04/03/2020,,106.03666667,4,9,72.195333333
Norway,112.1,117.17,105.5,05/03/2020,,111.59,5,9,72.195333333
Norway,124.82,126.12,110.04,06/03/2020,,120.32666667,6,9,72.195333333
Norway,111.53,133.68,111.71,07/03/2020,,118.97333333,7,9,72.195333333
Norway,118.28,80.99,100.39,08/03/2020,,99.886666667,1,10,72.195333333
Norway,96.35,93.36,93.39,09/03/2020,,94.366666667,2,10,72.195333333
Norway,93.88,89.19,88.36,10/03/2020,,90.476666667,3,10,72.195333333
Norway,86.81,89.43,78.62,11/03/2020,,84.953333333,4,10,72.195333333
Norway,80.56,70.85,56.74,12/03/2020,,69.383333333,5,10,72.195333333
Norway,73.72,61.01,44.42,13/03/2020,,59.716666667,6,10,72.195333333
Norway,59.14,53.76,39.74,14/03/2020,,50.88,7,10,72.195333333
Norway,51.2,36.73,32.91,15/03/2020,,40.28,1,11,72.195333333
Norway,56.73,50.86,30.71,16/03/2020,,46.1,2,11,72.195333333
Norway,54.58,51.59,31.19,17/03/2020,,45.786666667,3,11,72.195333333
Norway,54.07,53.44,29.63,18/03/2020,,45.713333333,4,11,72.195333333
Norway,55.82,55.24,28.04,19/03/2020,,46.366666667,5,11,72.195333333
Norway,58.87,58.9,30.97,20/03/2020,,49.58,6,11,72.195333333
Norway,55.9,62.58,30.54,21/03/2020,,49.673333333,7,11,72.195333333
Norway,53.79,51.25,32.88,22/03/2020,,45.973333333,1,12,72.195333333
Norway,59.29,50.51,31.74,23/03/2020,,47.18,2,12,72.195333333
Norway,57.57,49.21,30.74,24/03/2020,,45.84,3,12,72.195333333
Norway,59.26,52.63,30.96,25/03/2020,,47.616666667,4,12,72.195333333
Norway,62.82,56.75,31.17,26/03/2020,,50.246666667,5,12,72.195333333
Norway,64.12,57.49,32.13,27/03/2020,,51.246666667,6,12,72.195333333
Norway,61.53,60.4,31.12,28/03/2020,,51.016666667,7,12,72.195333333
Norway,58.65,54.9,31.04,29/03/2020,,48.196666667,1,13,72.195333333
Norway,67.54,59.73,33.88,30/03/2020,,53.716666667,2,13,72.195333333
Norway,69.14,60.81,34.08,31/03/2020,,54.676666667,3,13,72.195333333
Norway,70.62,59.26,33.88,01/04/2020,,54.586666667,4,13,72.195333333
Norway,71.62,56.5,31.43,02/04/2020,,53.183333333,5,13,72.195333333
Norway,76.72,65.04,31.38,03/04/2020,,57.713333333,6,13,72.195333333
Norway,64.39,62.01,32.64,04/04/2020,,53.013333333,7,13,72.195333333
Norway,63.56,54.89,32.94,05/04/2020,,50.463333333,1,14,72.195333333
Norway,81.79,74.38,36.26,06/04/2020,,64.143333333,2,14,72.195333333
Norway,82.87,74.17,35.07,07/04/2020,,64.036666667,3,14,72.195333333
Norway,79.99,64.54,36.43,08/04/2020,,60.32,4,14,72.195333333
Norway,71.7,67.45,35.65,09/04/2020,,58.266666667,5,14,72.195333333
Norway,68.83,67.97,36.35,10/04/2020,,57.716666667,6,14,72.195333333
Norway,57.14,44.77,31.09,11/04/2020,,44.333333333,7,14,72.195333333
Norway,65.55,56.79,37.23,12/04/2020,,53.19,1,15,72.195333333
Norway,76.24,55.46,41.67,13/04/2020,,57.79,2,15,72.195333333
Norway,76.83,59.34,41.23,14/04/2020,,59.133333333,3,15,72.195333333
Norway,80.47,72.18,45.35,15/04/2020,,66,4,15,72.195333333
Norway,81.25,70.56,41.48,16/04/2020,,64.43,5,15,72.195333333
Norway,87.04,76.11,43.72,17/04/2020,,68.956666667,6,15,72.195333333
Norway,84.42,79.97,42.25,18/04/2020,,68.88,7,15,72.195333333
Norway,86.32,80.64,46.41,19/04/2020,,71.123333333,1,16,72.195333333
Norway,90.86,83.64,47.91,20/04/2020,,74.136666667,2,16,72.195333333
Norway,91.42,90.22,50.36,21/04/2020,,77.333333333,3,16,72.195333333
Norway,92.76,86.79,51.16,22/04/2020,,76.903333333,4,16,72.195333333
Norway,95,84.53,49.83,23/04/2020,,76.453333333,5,16,72.195333333
Norway,95.99,74.38,47.37,24/04/2020,,72.58,6,16,72.195333333
Norway,86.21,78.86,43.94,25/04/2020,,69.67,7,16,72.195333333
Norway,93.6,72.67,48.34,26/04/2020,,71.536666667,1,17,72.195333333
Norway,89.08,64.22,47.27,27/04/2020,,66.856666667,2,17,72.195333333
Norway,92.22,72.91,48.01,28/04/2020,,71.046666667,3,17,72.195333333
Norway,97.11,81.09,52.31,29/04/2020,,76.836666667,4,17,72.195333333
Norway,110.62,74.95,47.18,30/04/2020,,77.583333333,5,17,72.195333333
Norway,91.74,72.16,47.27,01/05/2020,,70.39,6,17,72.195333333
Norway,94.68,83.82,48.91,02/05/2020,,75.803333333,7,17,72.195333333
Norway,105.28,78.55,52.53,03/05/2020,,78.786666667,1,18,72.195333333
Norway,99.73,84.29,57.17,04/05/2020,,80.396666667,2,18,72.195333333
Norway,99.67,86.28,55.44,05/05/2020,,80.463333333,3,18,72.195333333
Norway,101.83,91.72,56.87,06/05/2020,,83.473333333,4,18,72.195333333
Norway,103.64,89.41,54.87,07/05/2020,,82.64,5,18,72.195333333
Norway,110.82,91.25,56.98,08/05/2020,,86.35,6,18,72.195333333
Norway,100.09,95.56,56.9,09/05/2020,,84.183333333,7,18,72.195333333
Norway,100.17,71.22,56.35,10/05/2020,,75.913333333,1,19,72.195333333
Norway,,,,11/05/2020,,,2,19,72.195333333
Norway,,,,12/05/2020,,,3,19,72.195333333
Norway,105.49,89.94,59.73,13/05/2020,,85.053333333,4,19,72.195333333
Norway,107.77,91.63,59.04,14/05/2020,,86.146666667,5,19,72.195333333
Norway,112.64,93.48,57.02,15/05/2020,,87.713333333,6,19,72.195333333
Norway,99.34,85.28,53.85,16/05/2020,,79.49,7,19,72.195333333
Norway,91.43,90.65,58.54,17/05/2020,,80.206666667,1,20,72.195333333
Norway,108.57,81.35,60.28,18/05/2020,,83.4,2,20,72.195333333
Norway,117.11,95.74,66.59,19/05/2020,,93.146666667,3,20,72.195333333
Norway,143.64,99.14,65.26,20/05/2020,,102.68,4,20,72.195333333
Norway,127.26,93.35,66.35,21/05/2020,,95.653333333,5,20,72.195333333
Norway,130.69,102.03,65.03,22/05/2020,,99.25,6,20,72.195333333
Norway,120.18,95.19,60.66,23/05/2020,,92.01,7,20,72.195333333
Norway,143.12,80.8,69.42,24/05/2020,,97.78,1,21,72.195333333
Norway,124.09,102.34,69.16,25/05/2020,,98.53,2,21,72.195333333
Norway,122.77,101.76,71.93,26/05/2020,,98.82,3,21,72.195333333
Norway,125.25,106.54,69.91,27/05/2020,,100.56666667,4,21,72.195333333
Norway,135.76,110.01,70.45,28/05/2020,,105.40666667,5,21,72.195333333
Norway,172.06,118.97,77.14,29/05/2020,,122.72333333,6,21,72.195333333
Norway,138.72,122.4,75.03,30/05/2020,,112.05,7,21,72.195333333
Norway,130.2,90.59,68.8,31/05/2020,,96.53,1,22,72.195333333
Norway,156.95,102.02,80.01,01/06/2020,,112.99333333,2,22,72.195333333
Norway,136.64,113.01,79.24,02/06/2020,,109.63,3,22,72.195333333
Norway,135.66,110.45,79.45,03/06/2020,,108.52,4,22,72.195333333
Norway,138.21,106.29,81.84,04/06/2020,,108.78,5,22,72.195333333
Norway,144.93,109.84,79.76,05/06/2020,,111.51,6,22,72.195333333
Norway,137.26,112.97,76.43,06/06/2020,,108.88666667,7,22,72.195333333
Norway,146.98,89.52,78.86,07/06/2020,,105.12,1,23,72.195333333
Norway,143.85,111.14,80.43,08/06/2020,,111.80666667,2,23,72.195333333
Norway,145.65,116.13,86.45,09/06/2020,,116.07666667,3,23,72.195333333
Norway,148.7,123.26,84.98,10/06/2020,,118.98,4,23,72.195333333
Norway,156.97,131.37,88.18,11/06/2020,,125.50666667,5,23,72.195333333
Norway,184.41,146.1,91.39,12/06/2020,,140.63333333,6,23,72.195333333
Norway,154.75,147.03,92.09,13/06/2020,,131.29,7,23,72.195333333
Norway,168.44,108.69,87.88,14/06/2020,,121.67,1,24,72.195333333
Philippines,100,100,100,13/01/2020,1,100,2,2,59.451666667
Philippines,100.24,105.29,98.82,14/01/2020,,101.45,3,2,59.451666667
Philippines,103.21,110.42,101.03,15/01/2020,,104.88666667,4,2,59.451666667
Philippines,103.05,113.7,97.04,16/01/2020,,104.59666667,5,2,59.451666667
Philippines,118.16,126.92,104.79,17/01/2020,,116.62333333,6,2,59.451666667
Philippines,106.21,117.15,96.78,18/01/2020,,106.71333333,7,2,59.451666667
Philippines,102.14,115.68,101.63,19/01/2020,,106.48333333,1,3,59.451666667
Philippines,96.36,112.73,100.43,20/01/2020,,103.17333333,2,3,59.451666667
Philippines,99.39,116.09,101.46,21/01/2020,,105.64666667,3,3,59.451666667
Philippines,98.52,118.54,106.43,22/01/2020,,107.83,4,3,59.451666667
Philippines,107.16,126.51,107.95,23/01/2020,,113.87333333,5,3,59.451666667
Philippines,133.99,156.07,116.78,24/01/2020,,135.61333333,6,3,59.451666667
Philippines,112.1,131.56,95.34,25/01/2020,,113,7,3,59.451666667
Philippines,102.12,116.85,91.41,26/01/2020,,103.46,1,4,59.451666667
Philippines,92.9,108.88,93.62,27/01/2020,,98.466666667,2,4,59.451666667
Philippines,91.66,108.25,87.09,28/01/2020,,95.666666667,3,4,59.451666667
Philippines,91.15,108.9,90.46,29/01/2020,,96.836666667,4,4,59.451666667
Philippines,90.35,106.76,84.23,30/01/2020,,93.78,5,4,59.451666667
Philippines,102.45,112.81,89.9,31/01/2020,,101.72,6,4,59.451666667
Philippines,95.24,106.03,82.7,01/02/2020,,94.656666667,7,4,59.451666667
Philippines,86.73,98.37,79.31,02/02/2020,,88.136666667,1,5,59.451666667
Philippines,83.64,93.63,81.99,03/02/2020,,86.42,2,5,59.451666667
Philippines,82.17,92.65,84.64,04/02/2020,,86.486666667,3,5,59.451666667
Philippines,81.29,91.46,82.75,05/02/2020,,85.166666667,4,5,59.451666667
Philippines,87.72,93.74,89.09,06/02/2020,,90.183333333,5,5,59.451666667
Philippines,107.52,112.94,91.32,07/02/2020,,103.92666667,6,5,59.451666667
Philippines,96.73,103,88.25,08/02/2020,,95.993333333,7,5,59.451666667
Philippines,88.15,93.6,84.16,09/02/2020,,88.636666667,1,6,59.451666667
Philippines,83.01,89.2,82.32,10/02/2020,,84.843333333,2,6,59.451666667
Philippines,84.3,92.04,80.73,11/02/2020,,85.69,3,6,59.451666667
Philippines,84.8,91.49,86.53,12/02/2020,,87.606666667,4,6,59.451666667
Philippines,90.36,98.33,85.97,13/02/2020,,91.553333333,5,6,59.451666667
Philippines,114.94,126.68,99.05,14/02/2020,,113.55666667,6,6,59.451666667
Philippines,100.02,110.69,91.34,15/02/2020,,100.68333333,7,6,59.451666667
Philippines,91.69,95.59,88.61,16/02/2020,,91.963333333,1,7,59.451666667
Philippines,86.92,93.09,85.04,17/02/2020,,88.35,2,7,59.451666667
Philippines,88.97,96.74,84.55,18/02/2020,,90.086666667,3,7,59.451666667
Philippines,86.9,92.38,84.49,19/02/2020,,87.923333333,4,7,59.451666667
Philippines,90.84,97.79,83.67,20/02/2020,,90.766666667,5,7,59.451666667
Philippines,108.61,108.2,91.19,21/02/2020,,102.66666667,6,7,59.451666667
Philippines,102,102.15,82.81,22/02/2020,,95.653333333,7,7,59.451666667
Philippines,93.46,97.81,86.92,23/02/2020,,92.73,1,8,59.451666667
Philippines,95.18,94.48,86.12,24/02/2020,,91.926666667,2,8,59.451666667
Philippines,86.95,88.54,85.2,25/02/2020,,86.896666667,3,8,59.451666667
Philippines,83.34,86.74,78.3,26/02/2020,,82.793333333,4,8,59.451666667
Philippines,84.11,88.01,79.57,27/02/2020,,83.896666667,5,8,59.451666667
Philippines,105.69,106.72,91.83,28/02/2020,,101.41333333,6,8,59.451666667
Philippines,94.34,97.38,79.89,29/02/2020,,90.536666667,7,8,59.451666667
Philippines,85.29,85.61,78.3,01/03/2020,,83.066666667,1,9,59.451666667
Philippines,78.76,82.84,75.4,02/03/2020,,79,2,9,59.451666667
Philippines,78.13,81.11,74.41,03/03/2020,,77.883333333,3,9,59.451666667
Philippines,77.74,83.5,74.41,04/03/2020,,78.55,4,9,59.451666667
Philippines,82.83,86.4,77.72,05/03/2020,,82.316666667,5,9,59.451666667
Philippines,102.67,102.51,85.69,06/03/2020,,96.956666667,6,9,59.451666667
Philippines,93.65,87.42,78.15,07/03/2020,,86.406666667,7,9,59.451666667
Philippines,80.64,81.13,77.24,08/03/2020,,79.67,1,10,59.451666667
Philippines,71.25,73.01,67.45,09/03/2020,,70.57,2,10,59.451666667
Philippines,67.78,66.03,62.03,10/03/2020,,65.28,3,10,59.451666667
Philippines,60.2,64.8,54.84,11/03/2020,,59.946666667,4,10,59.451666667
Philippines,53.63,56.67,47.18,12/03/2020,,52.493333333,5,10,59.451666667
Philippines,63.58,53.41,50.51,13/03/2020,,55.833333333,6,10,59.451666667
Philippines,48.06,43.03,37.9,14/03/2020,,42.996666667,7,10,59.451666667
Philippines,36.39,37.48,33.11,15/03/2020,,35.66,1,11,59.451666667
Philippines,35.76,47.09,28.6,16/03/2020,,37.15,2,11,59.451666667
Philippines,30.72,47.76,29.01,17/03/2020,,35.83,3,11,59.451666667
Philippines,26.86,41.32,25.55,18/03/2020,,31.243333333,4,11,59.451666667
Philippines,23.55,35.21,23.08,19/03/2020,,27.28,5,11,59.451666667
Philippines,21.6,31.85,19.98,20/03/2020,,24.476666667,6,11,59.451666667
Philippines,20.26,31.04,22.88,21/03/2020,,24.726666667,7,11,59.451666667
Philippines,19.89,27.38,20.46,22/03/2020,,22.576666667,1,12,59.451666667
Philippines,19.51,26.77,19.72,23/03/2020,,22,2,12,59.451666667
Philippines,18.94,25.16,18.16,24/03/2020,,20.753333333,3,12,59.451666667
Philippines,18.71,26.74,19.47,25/03/2020,,21.64,4,12,59.451666667
Philippines,18.52,24.79,20.59,26/03/2020,,21.3,5,12,59.451666667
Philippines,18.06,25.66,18.67,27/03/2020,,20.796666667,6,12,59.451666667
Philippines,17.67,23.84,17.92,28/03/2020,,19.81,7,12,59.451666667
Philippines,17.98,25.53,19.15,29/03/2020,,20.886666667,1,13,59.451666667
Philippines,17.56,23.1,19.7,30/03/2020,,20.12,2,13,59.451666667
Philippines,17.71,21.88,18.54,31/03/2020,,19.376666667,3,13,59.451666667
Philippines,17.1,21.93,17.49,01/04/2020,,18.84,4,13,59.451666667
Philippines,17.45,21.6,19.49,02/04/2020,,19.513333333,5,13,59.451666667
Philippines,17.31,23.04,18.69,03/04/2020,,19.68,6,13,59.451666667
Philippines,17.06,20.77,17.47,04/04/2020,,18.433333333,7,13,59.451666667
Philippines,19.37,25.51,22.3,05/04/2020,,22.393333333,1,14,59.451666667
Philippines,19.05,24.65,20.16,06/04/2020,,21.286666667,2,14,59.451666667
Philippines,20.37,29.2,34.53,07/04/2020,,28.033333333,3,14,59.451666667
Philippines,18.2,22.79,20.13,08/04/2020,,20.373333333,4,14,59.451666667
Philippines,17.37,21.3,20.95,09/04/2020,,19.873333333,5,14,59.451666667
Philippines,18.34,22.28,20.99,10/04/2020,,20.536666667,6,14,59.451666667
Philippines,18.02,21.03,20.35,11/04/2020,,19.8,7,14,59.451666667
Philippines,19.83,22.53,21.7,12/04/2020,,21.353333333,1,15,59.451666667
Philippines,19.55,22.32,22.47,13/04/2020,,21.446666667,2,15,59.451666667
Philippines,20.04,22.14,21.04,14/04/2020,,21.073333333,3,15,59.451666667
Philippines,19.37,21.67,19.47,15/04/2020,,20.17,4,15,59.451666667
Philippines,19.94,22.49,20.52,16/04/2020,,20.983333333,5,15,59.451666667
Philippines,19.23,22.08,20.09,17/04/2020,,20.466666667,6,15,59.451666667
Philippines,17.85,20.19,19.96,18/04/2020,,19.333333333,7,15,59.451666667
Philippines,18.39,21.09,18.69,19/04/2020,,19.39,1,16,59.451666667
Philippines,18.03,21.35,18.65,20/04/2020,,19.343333333,2,16,59.451666667
Philippines,18.95,21.07,19.49,21/04/2020,,19.836666667,3,16,59.451666667
Philippines,18.37,20.99,20.48,22/04/2020,,19.946666667,4,16,59.451666667
Philippines,18.43,21,18.56,23/04/2020,,19.33,5,16,59.451666667
Philippines,18.18,20.66,18.61,24/04/2020,,19.15,6,16,59.451666667
Philippines,18.09,20.28,17.92,25/04/2020,,18.763333333,7,16,59.451666667
Philippines,19.46,20.92,19.66,26/04/2020,,20.013333333,1,17,59.451666667
Philippines,19.93,20.84,19.4,27/04/2020,,20.056666667,2,17,59.451666667
Philippines,20.3,21.3,19.49,28/04/2020,,20.363333333,3,17,59.451666667
Philippines,19.99,21.97,20.09,29/04/2020,,20.683333333,4,17,59.451666667
Philippines,21.36,23,21.27,30/04/2020,,21.876666667,5,17,59.451666667
Philippines,20.64,22.56,21.25,01/05/2020,,21.483333333,6,17,59.451666667
Philippines,19.64,21.29,20.76,02/05/2020,,20.563333333,7,17,59.451666667
Philippines,21.42,21.99,19.79,03/05/2020,,21.066666667,1,18,59.451666667
Philippines,21.75,23.24,21.1,04/05/2020,,22.03,2,18,59.451666667
Philippines,20.81,22.43,19.64,05/05/2020,,20.96,3,18,59.451666667
Philippines,20.99,22.75,18.41,06/05/2020,,20.716666667,4,18,59.451666667
Philippines,21.67,23.06,19,07/05/2020,,21.243333333,5,18,59.451666667
Philippines,22.01,24.84,18.48,08/05/2020,,21.776666667,6,18,59.451666667
Philippines,20.7,22.65,18.26,09/05/2020,,20.536666667,7,18,59.451666667
Philippines,21.78,23.07,19,10/05/2020,,21.283333333,1,19,59.451666667
Philippines,,,,11/05/2020,,,2,19,59.451666667
Philippines,,,,12/05/2020,,,3,19,59.451666667
Philippines,24.49,26.77,19.94,13/05/2020,,23.733333333,4,19,59.451666667
Philippines,24.31,25.88,21.55,14/05/2020,,23.913333333,5,19,59.451666667
Philippines,26.21,27.69,21.36,15/05/2020,,25.086666667,6,19,59.451666667
Philippines,27.27,29.08,23.25,16/05/2020,,26.533333333,7,19,59.451666667
Philippines,29.98,32.69,22.65,17/05/2020,,28.44,1,20,59.451666667
Philippines,29.94,31.69,23.91,18/05/2020,,28.513333333,2,20,59.451666667
Philippines,29.5,31.82,22.56,19/05/2020,,27.96,3,20,59.451666667
Philippines,30.12,32.37,23.25,20/05/2020,,28.58,4,20,59.451666667
Philippines,31.07,32.18,24.04,21/05/2020,,29.096666667,5,20,59.451666667
Philippines,30.9,32.4,25.93,22/05/2020,,29.743333333,6,20,59.451666667
Philippines,27.71,29.79,21.74,23/05/2020,,26.413333333,7,20,59.451666667
Philippines,29.73,31.31,23.48,24/05/2020,,28.173333333,1,21,59.451666667
Philippines,31.65,33.39,23.42,25/05/2020,,29.486666667,2,21,59.451666667
Philippines,31.7,31.95,23.55,26/05/2020,,29.066666667,3,21,59.451666667
Philippines,32.85,35.02,22.41,27/05/2020,,30.093333333,4,21,59.451666667
Philippines,32.72,34.01,24.47,28/05/2020,,30.4,5,21,59.451666667
Philippines,31.6,31.27,23.38,29/05/2020,,28.75,6,21,59.451666667
Philippines,32.03,33.13,23.63,30/05/2020,,29.596666667,7,21,59.451666667
Philippines,37.82,38.33,27.37,31/05/2020,,34.506666667,1,22,59.451666667
Philippines,40.42,43.39,28.15,01/06/2020,,37.32,2,22,59.451666667
Philippines,40.96,41.82,30.51,02/06/2020,,37.763333333,3,22,59.451666667
Philippines,40.34,40.88,28.11,03/06/2020,,36.443333333,4,22,59.451666667
Philippines,40.37,40.82,28.04,04/06/2020,,36.41,5,22,59.451666667
Philippines,41.09,39.68,28.49,05/06/2020,,36.42,6,22,59.451666667
Philippines,38.03,37.53,28.88,06/06/2020,,34.813333333,7,22,59.451666667
Philippines,41.37,40.31,28.15,07/06/2020,,36.61,1,23,59.451666667
Philippines,42.99,41,28.58,08/06/2020,,37.523333333,2,23,59.451666667
Philippines,42.05,38.79,28.19,09/06/2020,,36.343333333,3,23,59.451666667
Philippines,41.86,39.71,27.09,10/06/2020,,36.22,4,23,59.451666667
Philippines,43.09,38.85,27.2,11/06/2020,,36.38,5,23,59.451666667
Philippines,42.17,39.34,28.6,12/06/2020,,36.703333333,6,23,59.451666667
Philippines,38.83,37.14,25.98,13/06/2020,,33.983333333,7,23,59.451666667
Philippines,42.44,41.25,26.52,14/06/2020,,36.736666667,1,24,59.451666667
